"anem_id","lat","lon"
1,10.74483625,124.78578275
2,10.74478825,124.785889
3,10.744782625,124.7858905
4,10.744503,124.78598875
5,10.74401075,124.786317875
6,10.744015875,124.786359375
7,10.74397625,124.786334875
8,10.7438305,124.786437875
9,10.7437485,124.786443875
10,10.74377225,124.78639
11,10.7434655,124.786617125
12,10.74337375,124.786727375
13,10.743299625,124.78690825
14,10.764444125,124.785366
15,10.7435055,124.78663375
16,10.76445725,124.78541225
17,10.76435025,124.78536125
18,10.7642431703875,124.785352491013
19,10.764211,124.78534325
20,10.76418475,124.78535325
21,10.7641985,124.785263
22,10.76420880905,124.78527010455
23,10.763917,124.785231
24,10.7566095,124.78598
25,10.7565965,124.78595125
26,10.756493,124.7858565
27,10.7564775,124.78582425
28,10.75633,124.78581175
29,10.75628575,124.78579875
30,10.75623175,124.78573225
31,10.756227849475,124.785639043588
32,10.75565025,124.7854455
33,10.7551455,124.785205
34,10.75506275,124.785089625
35,10.7550025,124.7851245
36,10.754369,124.784884
37,10.76840125,124.784074
38,10.7684705,124.784024
39,10.76858125,124.783944
40,10.7685985,124.7839055
41,10.7685435,124.7839685
42,10.7688715,124.783722
43,10.768922,124.78377225
44,10.769013,124.783695
45,10.76895575,124.7836465
46,10.76933825,124.78355625
47,10.7693565,124.783488
48,10.77285975,124.78316
49,10.7443475,124.78657875
50,10.743469,124.7866575
51,10.74400075,124.78630225
52,10.80631775,124.76606375
53,10.8063815,124.766043
54,10.80646225,124.766024
55,10.8107245,124.764624
56,10.8108175,124.764718
57,10.809143,124.765432
58,10.80638075,124.766116
59,10.80446575,124.76674175
60,10.79974125,124.7682465
61,10.79971225,124.76828625
62,10.7996235,124.76837725
63,10.79940525,124.76847225
64,10.79929625,124.76849625
65,10.79920025,124.76846975
66,10.799028,124.768565
67,10.798977,124.7686135
68,10.7986085,124.768733
69,10.798565,124.7687155
70,10.7984765,124.768659
71,10.798464,124.76871225
72,10.79891075,124.76868425
73,10.6528265,124.7834185
74,10.652852625,124.783446625
75,10.652512,124.7840345
76,10.6521055,124.78400125
77,10.652591,124.7832625
78,10.652832625,124.783721375
79,10.6528469285875,124.783674895212
80,10.652842,124.7837035
81,10.65235075,124.7835435
82,10.6524255,124.783547
83,10.65245,124.78359425
84,10.652456,124.783628
85,10.640803,124.785089
86,10.64084425,124.78226925
87,10.640522,124.7804755
88,10.6406245,124.7799105
89,10.6406175,124.7797015
90,10.6406295,124.779672
91,10.63336125,124.7768155
92,10.63338525,124.77682425
93,10.633398,124.776842
94,10.63339625,124.776853
95,10.63341075,124.77687525
96,10.6333925,124.776905
97,10.633398,124.776914
98,10.633411,124.7769295
99,10.63341925,124.776965
100,10.633424,124.77700575
101,10.63341575,124.7770175
102,10.63342875,124.7770345
103,10.633436,124.77704325
104,10.63346575,124.777046
105,10.874049,124.7110515
106,10.8737785,124.711257
107,10.8740055,124.71105
108,10.8737338952833,124.711353465658
109,10.87375875,124.711336
110,10.87366425,124.7115205
111,10.8735011579667,124.711736960758
112,10.87328811485,124.711953470013
113,10.873306,124.71201025
114,10.873354,124.71208275
115,10.8732105,124.7120845
116,10.873185,124.7120915
117,10.873203,124.7120945
118,10.873217,124.71210025
119,10.873402,124.712148
120,10.8735005,124.712149
121,10.87354425,124.71208625
122,10.8734945,124.7121225
123,10.87341675,124.712191125
124,10.873446,124.712219
125,10.8733615,124.712274
126,10.8733615,124.712274
127,10.87444675,124.710766
128,10.87444675,124.710744
129,10.87443475,124.71072225
130,10.874446,124.71062325
131,10.87444675,124.710616625
132,10.8744787291867,124.71060580414
133,10.8743785,124.710605
134,10.874273,124.710655
135,10.874273,124.710655
136,10.8741885,124.710685
137,10.874145,124.710714
138,10.8741,124.7107235
139,10.86706175,124.71769825
140,10.86703125,124.71761775
141,10.8670515,124.7175715
142,10.868831,124.71670125
143,10.86878625,124.7166445
144,10.8687815,124.7165685
145,10.8687865,124.716499
146,10.868779625,124.71643525
147,10.86884375,124.71645925
148,10.8688305869,124.716467353638
149,10.8688475,124.7164695
150,10.868867625,124.71645275
151,10.8689085,124.71642975
152,10.868916375,124.7164475
153,10.868964,124.716448
154,10.871737375,124.713774375
155,10.8718685555,124.7137106573
156,10.87187425,124.7137405
157,10.8718615,124.713776
158,10.87184,124.71380875
159,10.8718255,124.713838
160,10.87178725,124.71386925
161,10.871764,124.713881
162,10.87162525,124.71392825
163,10.871564,124.713918375
164,10.87153625,124.7139275
165,10.871489,124.7139905
166,10.87149125,124.7139775
167,10.8714775,124.714024
168,10.8714565,124.71403925
169,10.871445,124.71403675
170,10.8713626644313,124.714143833019
171,10.8713485,124.714194
172,10.87135025,124.714126333333
173,10.871377875,124.71408725
174,10.87136228275,124.71418810485
175,10.87135925,124.71418225
176,10.8714355,124.714228375
177,10.871399,124.7142055
178,10.87144,124.71423275
179,10.87144625,124.71421125
180,10.87149425,124.7141755
181,10.87149925,124.714174
182,10.87154475,124.714047375
183,10.87153125,124.7141215
184,10.8716330626,124.714081888708
185,10.85487575,124.728
186,10.8548835,124.7278875
187,10.854897,124.72781775
188,10.8549105,124.7276435
189,10.854977,124.7276295
190,10.8549855,124.727635
191,10.85502075,124.7276365
192,10.85505625,124.7273835
193,10.85502475,124.727143
194,10.855173,124.726854
195,10.855466875,124.726845125
196,10.85539725,124.726892
197,10.8555055,124.726928
198,10.85601075,124.72639825
199,10.857542,124.725205
200,10.855988375,124.72633925
201,10.85752833685,124.725151387888
202,10.8575295,124.725185
203,10.857498331325,124.72489926795
204,10.8574740066,124.7249679038
205,10.8583947633417,124.724386871292
206,10.858375,124.72435575
207,10.858413375,124.724407125
208,10.8583692303417,124.724313794683
209,10.8586019617875,124.724405726412
210,10.85996775,124.722889375
211,10.859919,124.7228305
212,10.860759,124.72209525
213,10.85623025,124.725933
214,10.8562355,124.7258905
215,10.856253,124.7258
216,10.85627725,124.725794
217,10.8565219598917,124.725691459858
218,10.85662175,124.725535
219,10.85665275,124.72542575
220,10.856649,124.725371
221,10.856729,124.72532025
222,10.8689558333333,124.716452
223,10.868996125,124.71646675
224,10.86901875,124.71645675
225,10.86911075,124.7164385
226,10.86912175,124.71640675
227,10.869102125,124.716367375
228,10.8691175,124.716394
229,10.8691075,124.7163955
230,10.86909025,124.7163755
231,10.86913025,124.716345875
232,10.8691621666667,124.716337916667
233,10.86920775,124.716348
234,10.8692335,124.716364
235,10.86923125,124.71633925
236,10.86927975,124.71632275
237,10.869268625,124.716345125
238,10.86932075,124.7163955
239,10.86946875,124.71627825
240,10.869477,124.71624375
241,10.8694654375875,124.716146372213
242,10.86947575,124.71611125
243,10.86951475,124.7161535
244,10.86957475,124.7161345
245,10.8696425,124.716064
246,10.8696925,124.7160455
247,10.86975025,124.716062125
248,10.869796125,124.716011875
249,10.8698525,124.7159535
250,10.8698295,124.7159155
251,10.869863625,124.715821625
252,10.8740335,124.71045325
253,10.873965,124.71045825
254,10.87389275,124.710506
255,10.8738545,124.7105545
256,10.8737887521125,124.71062161885
257,10.8737232509625,124.710774278612
258,10.8737365,124.710796
259,10.87377175,124.710795875
260,10.873757,124.710813
261,10.873736,124.71081925
262,10.8737615,124.7108445
263,10.873878,124.7109695
264,10.87385425,124.7110315
265,10.8738005,124.711084
266,10.8737845,124.711107
267,10.873751,124.711192
268,10.873663199175,124.71130483555
269,10.8731595,124.7116815
270,10.8729676638375,124.7119476488
271,10.8728335,124.71186625
272,10.8728115,124.711856
273,10.873588,124.7112015
274,10.873602,124.711182
275,10.873624,124.7111405
276,10.87311425,124.71195725
277,10.87311725,124.7120945
278,10.8731095,124.71217725
279,10.8731115,124.712192
280,10.873088541375,124.712090608142
281,10.873202,124.712196
282,10.74374375,124.78642975
283,10.74366675,124.786493
284,10.742927125,124.787094625
285,10.74342725,124.7869355
286,10.7435545,124.7868525
287,10.7442715,124.786505
288,10.83072325,124.7504825
289,10.83065325,124.750594
290,10.8302715,124.750981
291,10.8311815,124.7506595
292,10.83488775,124.74788275
293,10.83619525,124.746708
294,10.83625375,124.7466355
295,10.8184125,124.7611555
296,10.81568325,124.762187
297,10.81566375,124.7622275
298,10.814062,124.76347225
299,10.8140395,124.76349175
300,10.8127635,124.7640455
301,10.8125515,124.7641435
302,10.8125115,124.7641935
303,10.8120085,124.7643285
304,10.81194925,124.76437175
305,10.8110955,124.7645415
306,10.8110065,124.764594
307,10.6334045,124.7769405
308,10.63351,124.776896
309,10.63354325,124.776862
310,10.633578,124.776836
311,10.633602,124.7767905
312,10.633634,124.776801
313,10.63366575,124.776795
314,10.6336215,124.7767275
315,10.63368925,124.7767925
316,10.633849,124.7767485
317,10.63391975,124.77668625
318,10.6340075,124.776683
319,10.63399075,124.7767025
320,10.63399525,124.7767205
321,10.6340205,124.776657
322,10.63399525,124.77660675
323,10.63394875,124.77655225
324,10.634119,124.776597
325,10.634149,124.77665475
326,10.6341135,124.776679
327,10.634208116375,124.776738921263
328,10.6341965,124.7767495
329,10.6341965,124.7767495
330,10.86994375,124.71586325
331,10.869944,124.7158395
332,10.869935,124.715783375
333,10.87010625,124.71531325
334,10.870128,124.7152815
335,10.870304,124.7153015
336,10.870523,124.714911
337,10.87077425,124.7146235
338,10.8707495,124.714614
339,10.87079825,124.714551
340,10.87084875,124.71453975
341,10.871076,124.71436
342,10.87136125,124.71440325
343,10.87127975,124.71437925
344,10.87145725,124.71427925
345,10.8715143333333,124.714265666667
346,10.87148025,124.714177
347,10.87145725,124.71415525
348,10.8715595,124.7141595
349,10.871572,124.7141705
350,10.87311,124.7124785
351,10.87315,124.712475
352,10.87318,124.7124815
353,10.87320075,124.71247275
354,10.8732005,124.7124695
355,10.8732025,124.7124275
356,10.8732035,124.712417
357,10.873375,124.7122245
358,10.873394,124.71221575
359,10.8729238676125,124.71214947665
360,10.8729518339875,124.712093869375
361,10.8729155,124.712078
362,10.8729,124.712048
363,10.87281716595,124.711901533288
364,10.87343025,124.71182725
365,10.861186375,124.7214925
366,10.86117075,124.72148575
367,10.86120625,124.7215185
368,10.8613015,124.721553
369,10.86128225,124.72158175
370,10.86127825,124.7215865
371,10.8612895,124.72160475
372,10.8612835,124.7216395
373,10.86137975,124.7215945
374,10.8614065,124.72156475
375,10.74388375,124.78634725
376,10.7435755,124.78662025
377,10.763821117475,124.785186968913
378,10.764083974025,124.7852683032
379,10.7642136607313,124.785286152987
380,10.764191479675,124.785294092738
381,10.7643752914083,124.785316129917
382,10.7645335,124.78543825
383,10.855443355425,124.7267324237
384,10.8552105155125,124.7267873827
385,10.855060123625,124.7270887875
386,10.8548260512,124.727579929838
387,10.854935125,124.72782625
388,10.8550614519,124.727672192337
389,10.8550356728917,124.727656212608
390,10.8551279772625,124.727302167438
392,10.6531976725417,124.783928702992
393,10.652550048875,124.7837616327
394,10.6524179258917,124.783670667767
395,10.6520737187417,124.783830450492
396,10.6521625,124.7832825
397,10.65198425,124.7830225
398,10.6336314076875,124.776665172087
399,10.63362913875,124.77665165215
400,10.63366625,124.776769
401,10.6336958958125,124.776796479675
402,10.6336292157833,124.7767955456
403,10.6336048839417,124.776800059933
404,10.63360275,124.77680225
405,10.6335545361625,124.776784294588
406,10.6335581164,124.776771218858
407,10.6335707536875,124.776737200537
408,10.6337837465625,124.7768868418
409,10.6338356509375,124.776890260638
410,10.6338327737,124.776849501275
411,10.63392903805,124.776665026238
412,10.633946375,124.776590125
413,10.8733268788375,124.712172954731
414,10.873260669075,124.71217642045
415,10.8731301324,124.712210865567
416,10.8731306972125,124.711898556063
417,10.8730992687062,124.712164756669
418,10.87313475,124.71217
419,10.872979000175,124.712187556338
420,10.8729879370375,124.712176873325
421,10.872948058575,124.712174501613
422,10.87295275,124.71221
423,10.8728525872313,124.711968044742
424,10.8728643833437,124.711939584981
425,10.8728606778125,124.711894542431
426,10.8728027769833,124.7118540119
427,10.872804295825,124.711850662083
428,10.872842675275,124.711843254533
429,10.872920283025,124.7118151017
430,10.873067,124.712098
431,10.8731269508167,124.712039672892
432,10.8731126521083,124.712034610633
433,10.873109,124.712027
434,10.873565928125,124.711638051238
435,10.873580622025,124.711543212917
436,10.87367001505,124.711469571463
437,10.6406785,124.7797325
438,10.64060025,124.779856
439,10.6407457110625,124.780236717725
440,10.64084025,124.78058175
441,10.6406332373625,124.781394558825
442,10.6405094141875,124.781509802275
443,10.64049975,124.7816255
444,10.640745,124.782261
445,10.6408821734167,124.783438971525
446,10.6408896005083,124.783576414467
447,10.640660038075,124.784024197
448,10.6407290662125,124.784600373825
449,10.6407103536375,124.784616414688
450,10.6407896569,124.784896590275
451,10.6528536759,124.7834560629
452,10.6528756571417,124.783510408117
453,10.652886210125,124.783743562813
454,10.6528818702375,124.783741302425
455,10.633514334525,124.776869532788
456,10.6335153176625,124.776876364325
457,10.633499341325,124.776907239319
458,10.6334896868625,124.7769103045
459,10.6334407366875,124.77698434485
460,10.6334805,124.776965
461,10.633415905325,124.777012747775
462,10.6332661224375,124.777050386475
463,10.633143718,124.777050183525
464,10.633126681025,124.77707780065
465,10.63312525,124.77704825
466,10.6329699376875,124.776965646688
467,10.63296595015,124.776959275062
468,10.6328979193,124.7769438696
469,10.85640325,124.72564175
470,10.85646775,124.72570525
471,10.856695,124.7256235
472,10.8574825,124.72471925
473,10.8599855,124.7223055
474,10.8600645,124.72238
475,10.8601947793,124.722399187812
476,10.873678125,124.711156125
477,10.8737125,124.71115375
478,10.8735767262833,124.711124845017
479,10.873547673125,124.710995240988
480,10.8735542615667,124.710995826
481,10.873738571375,124.710897775008
482,10.87378275,124.71090475
483,10.87382825,124.71090425
484,10.873865448575,124.71083178485
485,10.873810588525,124.710732924113
486,10.87388049905,124.71050594395
487,10.8738912927688,124.710510043775
488,10.8740055,124.710476125
489,10.874021006925,124.710527928812
490,10.8740480588625,124.710482619662
491,10.874164,124.71042925
492,10.8741378424139,124.710694063811
493,10.8740557785563,124.710822111119
494,10.874196,124.7107265
495,10.8738755898,124.7106283113
496,10.8738638270417,124.710671225958
497,10.873879,124.710666
498,10.873864628105,124.71097876918
499,10.8737071796167,124.71140980335
500,10.873557,124.71190625
501,10.8608331726083,124.721934767542
502,10.860894,124.721852
503,10.8610105987,124.721890963975
504,10.861051,124.72183
505,10.860947701475,124.721657683183
506,10.8609825,124.721686
507,10.861006,124.721734
508,10.860995326675,124.721761797312
509,10.860955,124.72174775
510,10.8609133637417,124.72178025635
511,10.8609028673625,124.721724050475
512,10.860923,124.721651
513,10.8610534722625,124.72165249815
514,10.8610765,124.721706875
515,10.8611368402375,124.721735627738
516,10.8611427986125,124.721748464988
517,10.8611738936,124.721683821613
518,10.861228,124.7216115
519,10.861288,124.72160675
520,10.86125375,124.72155275
521,10.86126625,124.72152125
522,10.86126925,124.72149775
523,10.86125525,124.721476
524,10.8613191574375,124.7216049654
525,10.86127242375,124.721559547083
526,10.87348925,124.71214975
527,10.8733065,124.712245
528,10.87327275,124.71232175
529,10.87323,124.712379
530,10.6338466693,124.776745426558
531,10.6338425,124.77677
532,10.6338737419667,124.776724783975
533,10.633998135975,124.776601705308
534,10.6340307304417,124.776589722858
535,10.63405300155,124.776537918292
536,10.634102484225,124.77647356885
537,10.6340806110333,124.776498026492
538,10.63424856425,124.7766858205
539,10.6342439288667,124.776746172892
540,10.6342629288083,124.776753133417
541,10.6342598046083,124.776745873317
542,10.6343183748833,124.776752478458
543,10.6344109786375,124.7767289758
544,10.634454158125,124.776720631425
545,10.63448180875,124.776736492975
546,10.634520848325,124.7767026739
547,10.634467949475,124.776623968
548,10.6344558962625,124.776588092588
549,10.6344739454375,124.77655697275
550,10.634458062725,124.776518472513
551,10.63445675,124.7765215
552,10.6344161732875,124.776382297013
553,10.6352236843083,124.7760935221
554,10.634604655575,124.776410329275
555,10.6345792979375,124.776405095163
556,10.6345315,124.776374
557,10.634495,124.7763625
558,10.6345905637917,124.776324741508
559,10.6346103390833,124.7763601403
560,10.634641133275,124.776375466887
561,10.634661246025,124.776358877838
562,10.6347186245167,124.776268663392
563,10.6347868677917,124.776210947092
564,10.6348270433125,124.776250581675
565,10.6348595323125,124.77628310355
566,10.634982483175,124.776206485538
567,10.63503350385,124.776205525362
568,10.635035,124.776225
569,10.6350259831167,124.776195978183
570,10.63507715785,124.776225116487
571,10.635092058075,124.776221546
572,10.6351085,124.7762215
573,10.635088557275,124.776165575988
574,10.6351195656312,124.776073484487
575,10.635210163875,124.776115243975
576,10.635221827875,124.776092119975
577,10.6352139216417,124.776030102192
578,10.6352227860375,124.776041251162
579,10.868868,124.7165045
580,10.86884725,124.716479375
581,10.8688755,124.716483
582,10.8690347076583,124.716448439842
583,10.869072,124.7164225
584,10.8691005,124.716403
585,10.8691382029875,124.716345858388
586,10.8692681603875,124.7163638673
587,10.8692665,124.7163325
588,10.8692954071625,124.716377131038
589,10.8694105,124.71635
590,10.869439875,124.716355375
591,10.8695615,124.7162275
592,10.869573,124.716197
593,10.8695805,124.716173
594,10.869744,124.716071
595,10.8698296962375,124.715953033787
596,10.8698443978375,124.715910186713
597,10.8698795,124.71589825
598,10.869859244175,124.715822566012
599,10.869904,124.7158095
600,10.870281411975,124.715098906675
601,10.87046325,124.714833
602,10.8706248829,124.714747221675
603,10.8706255180333,124.7147264634
604,10.871314165475,124.714189720592
605,10.871362516525,124.71419559195
606,10.87137925,124.71420825
607,10.871382875,124.714176
608,10.871408491825,124.71421167535
609,10.8714195,124.714215
610,10.87142625,124.71421875
611,10.8714579940125,124.714232197263
612,10.8714863798875,124.714244218112
613,10.87151645255,124.714245380313
614,10.8715275,124.714255
615,10.8715468390125,124.714246745562
617,10.8715307454125,124.71423146315
618,10.87153225,124.71420875
619,10.8715277822667,124.714126850433
620,10.8714946764125,124.714016568987
621,10.8715275,124.714151
622,10.87153825,124.71414325
623,10.8715525,124.714117
624,10.8714719519625,124.714044517787
625,10.87148975,124.71408325
626,10.8714211105375,124.714023518888
627,10.87143358555,124.714024196088
628,10.8714081196,124.714027091837
629,10.8704875,124.7151945
630,10.8713930551875,124.714414749613
631,10.871511,124.714247
632,10.871524,124.714233125
633,10.87149025,124.7140665
634,10.8714904403625,124.714178977625
635,10.871488878,124.714137570983
636,10.8714645,124.71404
637,10.871435282175,124.714024298833
638,10.8713939842125,124.71395634715
639,10.8714150601812,124.714039384963
640,10.8714292499,124.713953720425
641,10.8714872562,124.713929900375
642,10.871505,124.71392925
643,10.87154775,124.713964
644,10.87157375,124.7139765
645,10.8716134520875,124.713970372625
646,10.8716659418125,124.7140576018
647,10.8716582266375,124.714061014787
648,10.8716718323125,124.714058161138
649,10.87170175,124.7140315
650,10.8716499945667,124.713984128858
651,10.8716405853375,124.713968819725
652,10.87169425,124.71394825
653,10.87170025,124.71391825
654,10.87163242875,124.713877732187
655,10.8716323473625,124.713884079562
656,10.8716906482625,124.71386767315
657,10.8717545,124.713867
658,10.8717445,124.713866
659,10.871779,124.71381975
660,10.8718125,124.71381075
661,10.871827,124.7138085
662,10.871844,124.713813
663,10.8718175679375,124.713759229975
664,10.87196125,124.71373575
665,10.8719436517375,124.713882858837
666,10.871954,124.7138925
667,10.871634,124.714112
668,10.8714533411833,124.714046544358
669,10.871414137975,124.713987183963
670,10.8714537765375,124.713924513688
671,10.87144675,124.713942
672,10.8713828575417,124.714013131175
673,10.871369098125,124.714092401587
674,10.857655,124.725057
675,10.86007275,124.722842
676,10.859819,124.722686
677,10.8598105,124.722675
678,10.8597676138375,124.722699821475
679,10.8598065,124.72262225
680,10.8608665,124.72214975
681,10.860918,124.721919
682,10.8609358282125,124.7218775216
683,10.86104425,124.721844
684,10.861048,124.721777
685,10.86101675,124.7217675
687,10.861014230175,124.721792615025
688,10.8610735,124.721724
689,10.8554420557,124.727016690275
690,10.85596525,124.7262855
691,10.8555740039,124.726113084917
692,10.8554075544833,124.726199685625
693,10.8554105,124.726209
694,10.836315063975,124.74665392325
695,10.83690875,124.7464175
696,10.809199125,124.76522625
697,10.8091416853187,124.765403491175
698,10.809209983525,124.76535845284
699,10.8092611736125,124.7653491276
700,10.8106455,124.7647985
701,10.79854512255,124.76862389825
702,10.7984210235217,124.76868278638
703,10.798691083225,124.768671540438
704,10.799774746425,124.76813833695
705,10.7672705,124.78480675
706,10.768335,124.7840895
707,10.7684979425583,124.783990513692
708,10.768485,124.7840045
709,10.7685759946625,124.783929257975
710,10.768577,124.783938
711,10.76883105085,124.783716038217
712,10.769087,124.78367875
713,10.7691915,124.7836405
714,10.76931577715,124.7835098681
715,10.769114075975,124.783703918533
716,10.76900125,124.78373725
717,10.7689696638,124.783753563138
718,10.7561805,124.7856435
719,10.75645475,124.7857885
720,10.7559865,124.78562525
721,10.7558120261,124.785530660487
722,10.7554475,124.78530525
723,10.7550665567333,124.785080239142
724,10.7531675,124.78437
725,10.8584105,124.72428975
726,10.8743801878583,124.7106810104
727,10.8743817371875,124.710775960263
728,10.8743633838125,124.710783974563
729,10.8743288677125,124.710857209325
730,10.8743064728833,124.710877591858
731,10.8742475,124.710918
732,10.8741991523375,124.71087609075
733,10.8742627174125,124.71065197845
734,10.8743535,124.71062
735,10.63284807605,124.7768697655
737,10.6328440632125,124.776926573825
738,10.6328954547625,124.777050646938
739,10.6328864442,124.77706806035
740,10.6329047586875,124.777076505162
741,10.63300165345,124.77697361725
742,10.6328427745,124.776892249925
743,10.63291417785,124.776951593812
744,10.6331679399875,124.777044088112
745,10.633076964875,124.777046770325
746,10.63298545545,124.7770166793
747,10.6332327111125,124.777070847325
748,10.63334784705,124.77705328725
749,10.633373977625,124.777023803925
750,10.633383763475,124.7770334431
751,10.6335436902,124.777090942975
752,10.63362805405,124.776988191288
753,10.633695800825,124.776831984075
754,10.63366493445,124.77688177255
755,10.6521320168375,124.784314990962
756,10.65199402975,124.783837505388
757,10.6522716907875,124.783642751863
758,10.65229490865,124.782751032625
759,10.6530015554875,124.783921177725
762,10.6338256364625,124.776615249
763,10.6338459626,124.776513534575
764,10.634432905325,124.776414900575
765,10.6331977062,124.777055466575
766,10.63394765605,124.7765714326
767,10.6342555862,124.7767107398
769,10.634017267725,124.776551504625
770,10.6336671870625,124.776833346112
771,10.63446926185,124.776599742475
772,10.6344678998,124.776588091625
773,10.6345664081,124.776486943025
774,10.634747101,124.776305160475
775,10.6347961770375,124.776302604
776,10.7438442762875,124.786533848375
777,10.63283127035,124.77691096255
778,10.63280591505,124.776895267425
779,10.632864420775,124.7770471894
780,10.6329742447,124.776958047875
781,10.632911527075,124.776883176525
782,10.6327686016417,124.776775517958
783,10.63306688565,124.777068584225
784,10.6329771783,124.7771263984
785,10.633184420875,124.777082351525
786,10.6333172007,124.7770925041
787,10.63351336865,124.7770874016
788,10.63362616815,124.7770307609
789,10.755061630625,124.785066742925
790,10.63368733505,124.77696163115
791,10.633663132325,124.776896399
792,10.633675642325,124.77688625685
793,10.65209773485,124.784229663212
794,10.63355918625,124.776793856888
795,10.63344371505,124.7769420175
796,10.63346127515,124.7767450218
797,10.6334731983875,124.776736744662
798,10.6333826808167,124.7768123704
799,10.6333611113875,124.7768484021
800,10.6332839769333,124.776912673833
801,10.7434017222813,124.786908928075
802,10.633196647975,124.776865186862
803,10.63268263825,124.776897781975
805,10.632413034325,124.7768691159
806,10.633312643025,124.776892187075
807,10.63320036745,124.77697506315
808,10.633461379925,124.7767664166
809,10.633535182575,124.776753110325
810,10.633688445675,124.776800468125
