"lat","lon","date","site","anem_id","sample_id"
10.6410562224,124.779961912425,"2017-06-15","Haina","2937","APCL17_647"
10.641060790525,124.779962792525,"2017-06-15","Haina","2937","APCL17_646"
10.640983739875,124.780266762225,"2017-06-15","Haina","2936","APCL17_645"
10.640425735625,124.780803476425,"2017-06-15","Haina","2435","APCL17_644"
10.640425735625,124.780803476425,"2017-06-15","Haina","2435","APCL17_644"
10.6413058564,124.78140152525,"2017-06-15","Haina","2934","APCL17_643"
10.64130679935,124.781417010825,"2017-06-15","Haina","2934","APCL17_642"
10.640648484675,124.7813495784,"2017-06-15","Haina","2933","APCL17_641"
10.640667385875,124.781356367725,"2017-06-15","Haina","2933","APCL17_640"
10.64064433565,124.78135724785,"2017-06-15","Haina","2933","APCL17_639"
10.640653660525,124.7813556972,"2017-06-15","Haina","2933","APCL17_638"
10.64068029405,124.78115335805,"2017-06-15","Haina","2932","APCL17_637"
10.640678848125,124.78115679465,"2017-06-15","Haina","2931","APCL17_636"
10.640565336225,124.781066186275,"2017-06-15","Haina","2930","APCL17_635"
10.6406995305,124.7808609763,"2017-06-15","Haina","2929","APCL17_634"
10.6406908552,124.780852175325,"2017-06-15","Haina","2929","APCL17_633"
10.64052747095,124.78086512535,"2017-06-15","Haina","2928","APCL17_632"
10.64052941975,124.7808651044,"2017-06-15","Haina","2928","APCL17_631"
10.64053996,124.780811020175,"2017-06-15","Haina","2927","APCL17_630"
10.640678533825,124.779842658875,"2017-06-15","Haina","2925","APCL17_629"
10.64070194025,124.77955717125,"2017-06-15","Haina","2923","APCL17_628"
10.640702212675,124.77955505485,"2017-06-15","Haina","2923","APCL17_627"
10.640733519125,124.779454534875,"2017-06-15","Haina","2921","APCL17_626"
10.640739889375,124.779428488125,"2017-06-15","Haina","2921","APCL17_625"
10.6407645531,124.77925265675,"2017-06-15","Haina","2920","APCL17_624"
10.6409015553,124.779097486775,"2017-06-15","Haina","2919","APCL17_623"
10.64090130385,124.77909807345,"2017-06-15","Haina","2919","APCL17_622"
10.64089598135,124.77910907475,"2017-06-15","Haina","2917","APCL17_621"
10.641017477025,124.7790976544,"2017-06-15","Haina","2916","APCL17_620"
10.64102062025,124.77910155195,"2017-06-15","Haina","2916","APCL17_619"
10.641024224475,124.77910790125,"2017-06-15","Haina","2916","APCL17_618"
10.7532781712,124.78443617235,"2017-06-12","Poroc Rose","2655","APCL17_617"
10.75582543155,124.785419055275,"2017-06-12","Poroc Rose","2912","APCL17_616"
10.755824446675,124.78540864075,"2017-06-12","Poroc Rose","2912","APCL17_615"
10.7564660185,124.78581210365,"2017-06-12","Poroc Rose","2652","APCL17_614"
10.764202515125,124.78528289125,"2017-06-12","Poroc San Flower","2645","APCL17_613"
10.8739948855,124.71079773735,"2017-06-11","Palanas","2615","APCL17_612"
10.87405001745,124.71074516185,"2017-06-11","Palanas","2215","APCL17_611"
10.8740510652,124.7107629734,"2017-06-11","Palanas","2215","APCL17_610"
10.874071978025,124.710693508375,"2017-06-11","Palanas","2192","APCL17_609"
10.87407007115,124.710688060125,"2017-06-11","Palanas","2192","APCL17_608"
10.87413968285,124.710734433025,"2017-06-11","Palanas","2641","APCL17_607"
10.874133836475,124.71073470545,"2017-06-11","Palanas","2641","APCL17_606"
10.874134234625,124.7106998367,"2017-06-11","Palanas","2642","APCL17_605"
10.8716773521,124.713986862925,"2017-06-11","Wangag","2909","APCL17_604"
10.871536138,124.713885714275,"2017-06-11","Wangag","2906","APCL17_603"
10.871529746775,124.713887642125,"2017-06-11","Wangag","2906","APCL17_602"
10.87152666645,124.7138850228,"2017-06-11","Wangag","2906","APCL17_601"
10.871520903875,124.713891413975,"2017-06-11","Wangag","2908","APCL17_600"
10.87152258025,124.713881921525,"2017-06-11","Wangag","2908","APCL17_599"
10.871502128425,124.713884226525,"2017-06-11","Wangag","2907","APCL17_598"
10.871470214325,124.71391301835,"2017-06-11","Wangag","2905","APCL17_597"
10.871476731275,124.713902289525,"2017-06-11","Wangag","2294","APCL17_596"
10.87147752755,124.713907737725,"2017-06-11","Wangag","2294","APCL17_595"
10.871389622325,124.713923474775,"2017-06-11","Wangag","2902","APCL17_594"
10.8713907958,124.71392435485,"2017-06-11","Wangag","2902","APCL17_593"
10.871391529225,124.7139249416,"2017-06-11","Wangag","2029","APCL17_592"
10.87146256585,124.713953859175,"2017-06-11","Wangag","2894","APCL17_591"
10.8714588778,124.71394903955,"2017-06-11","Wangag","2894","APCL17_590"
10.87146371835,124.71395388015,"2017-06-11","Wangag","2901","APCL17_589"
10.871474552,124.713955535575,"2017-06-11","Wangag","2901","APCL17_588"
10.871390062375,124.7140737204,"2017-06-11","Wangag","2026","APCL17_587"
10.871453806775,124.714091783375,"2017-06-11","Wangag","2890","APCL17_586"
10.871452360875,124.7140820604,"2017-06-11","Wangag","2890","APCL17_585"
10.8714515646,124.71407971345,"2017-06-11","Wangag","2041","APCL17_584"
10.8714575367,124.7140795039,"2017-06-11","Wangag","2886","APCL17_583"
10.8714571595,124.714082228025,"2017-06-11","Wangag","2886","APCL17_582"
10.871489765125,124.71408698475,"2017-06-11","Wangag","2881","APCL17_581"
10.87149355795,124.714088640175,"2017-06-11","Wangag","2579","APCL17_580"
10.871558056675,124.71407960865,"2017-06-11","Wangag","2600","APCL17_579"
10.871570587625,124.71414987,"2017-06-11","Wangag","2596","APCL17_578"
10.640979318425,124.778740732,"2017-06-10","Haina","2882","APCL17_577"
10.640984263725,124.778747039375,"2017-06-10","Haina","2882","APCL17_576"
10.6410599104,124.7787091532,"2017-06-10","Haina","2881","APCL17_575"
10.641068501875,124.778699157775,"2017-06-10","Haina","2879","APCL17_574"
10.641066364475,124.7786973347,"2017-06-10","Haina","2879","APCL17_573"
10.64105027125,124.7785608773,"2017-06-10","Haina","2878","APCL17_572"
10.64115299145,124.77858323605,"2017-06-10","Haina","2877","APCL17_571"
10.64114984825,124.7785820835,"2017-06-10","Haina","2879","APCL17_570"
10.641148046125,124.778576970575,"2017-06-10","Haina","2876","APCL17_569"
10.641145783025,124.77857860505,"2017-06-10","Haina","2875","APCL17_568"
10.6411399995,124.7785806586,"2017-06-10","Haina","2875","APCL17_567"
10.64109287225,124.778522781575,"2017-06-10","Haina","2874","APCL17_566"
10.6410835893,124.778519135425,"2017-06-10","Haina","2874","APCL17_565"
10.641215373775,124.778443844975,"2017-06-10","Haina","2871","APCL17_564"
10.64121273345,124.7784401779,"2017-06-10","Haina","2871","APCL17_563"
10.641225725425,124.778329914,"2017-06-10","Haina","2870","APCL17_562"
10.641232389025,124.77832760895,"2017-06-10","Haina","2870","APCL17_561"
10.6412281771,124.7783255554,"2017-06-10","Haina","2869","APCL17_560"
10.6412281771,124.7783255554,"2017-06-10","Haina","2869","APCL17_560"
10.6412281771,124.7783255554,"2017-06-10","Haina","2869","APCL17_559"
10.6412281771,124.7783255554,"2017-06-10","Haina","2869","APCL17_559"
10.641224447175,124.778321573975,"2017-06-10","Haina","2869","APCL17_558"
10.870444730375,124.71500660525,"2017-06-10","Wangag","2868","APCL17_557"
10.870415603275,124.7150316881,"2017-06-10","Wangag","2867","APCL17_556"
10.8704115171,124.715019995325,"2017-06-10","Wangag","2865","APCL17_555"
10.87041015505,124.715022991875,"2017-06-10","Wangag","2865","APCL17_554"
10.870343979875,124.715026281775,"2017-06-10","Wangag","2468","APCL17_553"
10.870336918175,124.71502003725,"2017-06-10","Wangag","2468","APCL17_552"
10.870287360175,124.71498850035,"2017-06-10","Wangag","2064","APCL17_551"
10.870287360175,124.71498850035,"2017-06-10","Wangag","2064","APCL17_551"
10.870279795475,124.7149910568,"2017-06-10","Wangag","2060","APCL17_550"
10.870282247225,124.714983764575,"2017-06-10","Wangag","2863","APCL17_549"
10.870285076075,124.714980369925,"2017-06-10","Wangag","2863","APCL17_548"
10.653072958825,124.783644606375,"2017-06-09","Tamakin Dacot","2861","APCL17_547"
10.652124525525,124.78379439095,"2017-06-09","Tamakin Dacot","2860","APCL17_546"
10.6521012168333,124.783795969567,"2017-06-09","Tamakin Dacot","2859","APCL17_545"
10.652121277525,124.783807697225,"2017-06-09","Tamakin Dacot","2859","APCL17_544"
10.652096760475,124.783792358375,"2017-06-09","Tamakin Dacot","2858","APCL17_543"
10.65209629945,124.78379973445,"2017-06-09","Tamakin Dacot","2857","APCL17_542"
10.652092862875,124.78380874495,"2017-06-09","Tamakin Dacot","2856","APCL17_541"
10.65192058124,124.78347335568,"2017-06-09","Tamakin Dacot","2855","APCL17_540"
10.6520606763333,124.783442392933,"2017-06-09","Tamakin Dacot","2854","APCL17_539"
10.6520641339,124.7834447399,"2017-06-09","Tamakin Dacot","2854","APCL17_538"
10.65206008965,124.78344415315,"2017-06-09","Tamakin Dacot","2854","APCL17_537"
10.6520361174,124.7833818756,"2017-06-09","Tamakin Dacot","2853","APCL17_536"
10.651860202175,124.782930384375,"2017-06-09","Tamakin Dacot","2270","APCL17_535"
10.6518581137,124.782928666067,"2017-06-09","Tamakin Dacot","2270","APCL17_534"
10.65200703218,124.78291721642,"2017-06-09","Tamakin Dacot","2269","APCL17_533"
10.6523278076333,124.782756418,"2017-06-09","Tamakin Dacot","2851","APCL17_532"
10.6522729732,124.78279829398,"2017-06-09","Tamakin Dacot","2268","APCL17_531"
10.6522778235333,124.7828284744,"2017-06-09","Tamakin Dacot","2268","APCL17_530"
10.81082100515,124.764726650875,"2017-06-08","Hicgop South","2299","APCL17_529"
10.809188252325,124.76539670025,"2017-06-08","Hicgop South","2850","APCL17_528"
10.743558306725,124.786462895575,"2017-06-08","Visca","2310","APCL17_527"
10.74355759425,124.786392278,"2017-06-08","Visca","2310","APCL17_526"
10.74410051105,124.786131328425,"2017-06-08","Visca","2849","APCL17_525"
10.743508099125,124.7865952458,"2017-06-08","Visca","2311","APCL17_524"
10.6413529208,124.7782348213,"2017-06-06","Haina","2848","APCL17_523"
10.641357405075,124.7782365605,"2017-06-06","Haina","2848","APCL17_522"
10.641344035975,124.77823140565,"2017-06-06","Haina","2847","APCL17_521"
10.641344035975,124.77823140565,"2017-06-06","Haina","2847","APCL17_521"
10.641344035975,124.77823140565,"2017-06-06","Haina","2847","APCL17_520"
10.641344035975,124.77823140565,"2017-06-06","Haina","2847","APCL17_520"
10.641353926625,124.7782617691,"2017-06-06","Haina","2846","APCL17_519"
10.64136744245,124.7782803979,"2017-06-06","Haina","2846","APCL17_518"
10.64135677645,124.778268747025,"2017-06-06","Haina","2846","APCL17_517"
10.6413533399,124.7782752011,"2017-06-06","Haina","2845","APCL17_516"
10.641361952275,124.778270821525,"2017-06-06","Haina","2845","APCL17_515"
10.64147290775,124.778229058725,"2017-06-06","Haina","2844","APCL17_514"
10.641476239525,124.778215102825,"2017-06-06","Haina","2844","APCL17_513"
10.641464462975,124.778177698625,"2017-06-06","Haina","2843","APCL17_512"
10.6413717172,124.7780387057,"2017-06-06","Haina","2840","APCL17_511"
10.6413717172,124.7780387057,"2017-06-06","Haina","2840","APCL17_511"
10.6413717172,124.7780387057,"2017-06-06","Haina","2840","APCL17_511"
10.6413717172,124.7780387057,"2017-06-06","Haina","2840","APCL17_510"
10.6413717172,124.7780387057,"2017-06-06","Haina","2840","APCL17_510"
10.6413717172,124.7780387057,"2017-06-06","Haina","2840","APCL17_510"
10.6413717172,124.7780387057,"2017-06-06","Haina","2840","APCL17_509"
10.6413717172,124.7780387057,"2017-06-06","Haina","2840","APCL17_509"
10.6413717172,124.7780387057,"2017-06-06","Haina","2840","APCL17_509"
10.641384918725,124.7780361911,"2017-06-06","Haina","2841","APCL17_508"
10.641369747475,124.778044237775,"2017-06-06","Haina","2841","APCL17_507"
10.641357090775,124.778107646875,"2017-06-06","Haina","2842","APCL17_506"
10.6415152154,124.77787676735,"2017-06-06","Haina","2837","APCL17_505"
10.6415102072,124.777876914025,"2017-06-06","Haina","2837","APCL17_504"
10.641540465875,124.777892064325,"2017-06-06","Haina","2836","APCL17_503"
10.6415310991,124.77795920335,"2017-06-06","Haina","2837","APCL17_502"
10.64153617015,124.777952644525,"2017-06-06","Haina","2834","APCL17_501"
10.6415464799,124.7779607959,"2017-06-06","Haina","2835","APCL17_500"
10.641534389,124.77795891,"2017-06-06","Haina","2835","APCL17_499"
10.641540256325,124.777952707375,"2017-06-06","Haina","2833","APCL17_498"
10.641538538025,124.777958658525,"2017-06-06","Haina","2833","APCL17_497"
10.641537385525,124.77796240945,"2017-06-06","Haina","2832","APCL17_496"
10.64153487095,124.77796188555,"2017-06-06","Haina","2832","APCL17_495"
10.641534263275,124.7779678367,"2017-06-06","Haina","2831","APCL17_494"
10.6415335089,124.77796027205,"2017-06-06","Haina","2831","APCL17_493"
10.634117787675,124.776512423975,"2017-06-05","Sitio Baybayon","2164","APCL17_492"
10.63412013465,124.776490337675,"2017-06-05","Sitio Baybayon","2829","APCL17_491"
10.6341033918,124.776490610075,"2017-06-05","Sitio Baybayon","2829","APCL17_490"
10.6341221882,124.776492454125,"2017-06-05","Sitio Baybayon","2829","APCL17_489"
10.634051654475,124.7765895375,"2017-06-05","Sitio Baybayon","2827","APCL17_488"
10.6340480922,124.7765966831,"2017-06-05","Sitio Baybayon","2826","APCL17_487"
10.6340389559,124.77658044315,"2017-06-05","Sitio Baybayon","2826","APCL17_486"
10.63404763115,124.7765697143,"2017-06-05","Sitio Baybayon","2828","APCL17_485"
10.63404763115,124.7765697143,"2017-06-05","Sitio Baybayon","2828","APCL17_485"
10.63404763115,124.7765697143,"2017-06-05","Sitio Baybayon","2828","APCL17_484"
10.63404763115,124.7765697143,"2017-06-05","Sitio Baybayon","2828","APCL17_484"
10.6340008392,124.776514435625,"2017-06-05","Sitio Baybayon","2825","APCL17_483"
10.634000315325,124.7765093227,"2017-06-05","Sitio Baybayon","2825","APCL17_482"
10.63398631755,124.7764885146,"2017-06-05","Sitio Baybayon","2825","APCL17_481"
10.633962785325,124.776568100775,"2017-06-05","Sitio Baybayon","2822","APCL17_480"
10.63397238265,124.776566613025,"2017-06-05","Sitio Baybayon","2822","APCL17_479"
10.633960019325,124.776554584975,"2017-06-05","Sitio Baybayon","2822","APCL17_478"
10.6339536491,124.77655037305,"2017-06-05","Sitio Baybayon","2824","APCL17_477"
10.633955660725,124.7765775933,"2017-06-05","Sitio Baybayon","2823","APCL17_476"
10.633957085675,124.7765872744,"2017-06-05","Sitio Baybayon","2823","APCL17_475"
10.6339492486,124.776585744725,"2017-06-05","Sitio Baybayon","2823","APCL17_474"
10.6338685099,124.77649656125,"2017-06-05","Sitio Baybayon","2821","APCL17_473"
10.633867001175,124.776502491425,"2017-06-05","Sitio Baybayon","2163","APCL17_472"
10.633835024225,124.7765827272,"2017-06-05","Sitio Baybayon","2819","APCL17_471"
10.633831315225,124.776579353475,"2017-06-05","Sitio Baybayon","2819","APCL17_470"
10.63383894275,124.776586289525,"2017-06-05","Sitio Baybayon","2819","APCL17_469"
10.633909560275,124.77661365645,"2017-06-05","Sitio Baybayon","2820","APCL17_468"
10.6339408667,124.77660860635,"2017-06-05","Sitio Baybayon","2818","APCL17_467"
10.6339408667,124.77660860635,"2017-06-05","Sitio Baybayon","2818","APCL17_467"
10.63391785835,124.776662124775,"2017-06-05","Sitio Baybayon","2817","APCL17_466"
10.63391785835,124.776662124775,"2017-06-05","Sitio Baybayon","2817","APCL17_466"
10.63388248675,124.77669322165,"2017-06-05","Sitio Baybayon","2162","APCL17_465"
10.6339753582,124.77678169265,"2017-06-05","Sitio Baybayon","2815","APCL17_464"
10.6339909276,124.776788125725,"2017-06-05","Sitio Baybayon","2814","APCL17_463"
10.633989817,124.77679854025,"2017-06-05","Sitio Baybayon","2814","APCL17_462"
10.6339725922,124.776700199575,"2017-06-05","Sitio Baybayon","2813","APCL17_461"
10.633974687675,124.77670631835,"2017-06-05","Sitio Baybayon","2813","APCL17_460"
10.634031537925,124.776754493375,"2017-06-05","Sitio Baybayon","2811","APCL17_459"
10.63402768225,124.77676237235,"2017-06-05","Sitio Baybayon","2811","APCL17_458"
10.634072420625,124.776860231075,"2017-06-05","Sitio Baybayon","2810","APCL17_457"
10.63406936125,124.776864170575,"2017-06-05","Sitio Baybayon","2810","APCL17_456"
10.6339699938,124.776925672775,"2017-06-05","Sitio Baybayon","2808","APCL17_455"
10.63395010775,124.77686417055,"2017-06-05","Sitio Baybayon","2807","APCL17_454"
10.633956457025,124.776869325425,"2017-06-05","Sitio Baybayon","2898","APCL17_453"
10.6338421069,124.776890175425,"2017-06-05","Sitio Baybayon","2803","APCL17_452"
10.6338421069,124.776890175425,"2017-06-05","Sitio Baybayon","2803","APCL17_452"
10.6338421069,124.776890175425,"2017-06-05","Sitio Baybayon","2803","APCL17_451"
10.6338421069,124.776890175425,"2017-06-05","Sitio Baybayon","2803","APCL17_451"
10.633845103425,124.776879467525,"2017-06-05","Sitio Baybayon","2896","APCL17_450"
10.6338445167,124.7768852301,"2017-06-05","Sitio Baybayon","2896","APCL17_449"
10.63384105915,124.776885083425,"2017-06-05","Sitio Baybayon","2896","APCL17_448"
10.633846549325,124.77687468985,"2017-06-05","Sitio Baybayon","2803","APCL17_447"
10.633854574975,124.77687353735,"2017-06-05","Sitio Baybayon","2897","APCL17_446"
10.63384556445,124.77686917875,"2017-06-05","Sitio Baybayon","2897","APCL17_445"
10.6337328488,124.7769378056,"2017-06-04","Sitio Baybayon","2802","APCL17_444"
10.633721721825,124.776938853325,"2017-06-04","Sitio Baybayon","2802","APCL17_443"
10.633765391525,124.776960646275,"2017-06-04","Sitio Baybayon","2188","APCL17_442"
10.633756737225,124.776963328475,"2017-06-04","Sitio Baybayon","2189","APCL17_441"
10.633734650925,124.77690075755,"2017-06-04","Sitio Baybayon","2187","APCL17_440"
10.633680545725,124.776786617,"2017-06-04","Sitio Baybayon","2179","APCL17_439"
10.6336417375,124.776805685825,"2017-06-04","Sitio Baybayon","2178","APCL17_438"
10.6336426176,124.776795166525,"2017-06-04","Sitio Baybayon","2178","APCL17_437"
10.633639746825,124.7768015787,"2017-06-04","Sitio Baybayon","2800","APCL17_436"
10.633639746825,124.7768015787,"2017-06-04","Sitio Baybayon","2800","APCL17_436"
10.633639746825,124.7768015787,"2017-06-04","Sitio Baybayon","2800","APCL17_435"
10.633639746825,124.7768015787,"2017-06-04","Sitio Baybayon","2800","APCL17_435"
10.633573131625,124.77676528505,"2017-06-04","Sitio Baybayon","2796","APCL17_434"
10.633573131625,124.77676528505,"2017-06-04","Sitio Baybayon","2796","APCL17_434"
10.633573131625,124.77676528505,"2017-06-04","Sitio Baybayon","2796","APCL17_433"
10.633573131625,124.77676528505,"2017-06-04","Sitio Baybayon","2796","APCL17_433"
10.6335675367,124.77677316405,"2017-06-04","Sitio Baybayon","2797","APCL17_432"
10.63357220965,124.7767688264,"2017-06-04","Sitio Baybayon","2797","APCL17_431"
10.633560768325,124.77677196965,"2017-06-04","Sitio Baybayon","2798","APCL17_430"
10.63355951105,124.77677289165,"2017-06-04","Sitio Baybayon","2798","APCL17_429"
10.6335120904,124.7767122905,"2017-06-04","Sitio Baybayon","2795","APCL17_428"
10.633507249875,124.7767093149,"2017-06-04","Sitio Baybayon","2794","APCL17_427"
10.633502220725,124.77670975495,"2017-06-04","Sitio Baybayon","2794","APCL17_426"
10.63349243485,124.776711137975,"2017-06-04","Sitio Baybayon","2793","APCL17_425"
10.63348948025,124.776712500025,"2017-06-04","Sitio Baybayon","2793","APCL17_424"
10.6334810355,124.776620424825,"2017-06-04","Sitio Baybayon","2792","APCL17_423"
10.6334810355,124.776620424825,"2017-06-04","Sitio Baybayon","2792","APCL17_423"
10.6334810355,124.776620424825,"2017-06-04","Sitio Baybayon","2792","APCL17_422"
10.6334810355,124.776620424825,"2017-06-04","Sitio Baybayon","2792","APCL17_422"
10.63348860015,124.776621137275,"2017-06-04","Sitio Baybayon","2792","APCL17_421"
